userID, lvl#, ch#, selectedWord
3732450726, 2, 1, cued
3732450726, 2, 2, sacs
3732450726, 2, 3, axel
3732450726, 2, 4, fox
3732450726, 2, 5, chow
3732450726, 2, 6, ban
3732450726, 2, 7, clot
3732450726, 2, 8, fig
3732450726, 2, 9, dyed
3732450726, 3, 0, racy
3732450726, 3, 1, from
3732450726, 3, 2, hop
3732450726, 3, 3, clot
3732450726, 3, 4, mako
3732450726, 3, 5, ask
3732450726, 3, 6, peal
3732450726, 3, 7, wand
3732450726, 3, 8, cel
3732450726, 3, 9, hut
3732450726, 4, 0, sly
3732450726, 4, 0, sly
3732450726, 4, 0, sly
3732450726, 4, 1, ana
3732450726, 4, 2, slob
3732450726, 4, 3, yaws
3732450726, 4, 0, sly
3732450726, 4, 1, ana
3732450726, 4, 2, slob
3732450726, 4, 3, yaws
1933278456, 0, 0, hat
1933278456, 0, 1, trode
1933278456, 0, 2, sex
1933278456, 0, 3, cam
1933278456, 0, 4, lied
1933278456, 0, 5, push
1933278456, 0, 6, won
1933278456, 0, 7, pen
1933278456, 0, 8, bulk
1933278456, 0, 9, pour
1933278456, 1, 0, lush
1933278456, 1, 1, para
1933278456, 1, 2, worm
1933278456, 1, 3, toy
1933278456, 1, 4, tarn
1933278456, 1, 5, wail
1933278456, 1, 6, reap
1933278456, 1, 7, book
1933278456, 1, 8, slew
1933278456, 1, 9, fox
1933278456, 2, 0, whim
1933278456, 2, 1, cued
1933278456, 2, 2, sacs
1933278456, 2, 3, axel
1933278456, 2, 4, fox
1933278456, 2, 5, chow
1933278456, 2, 6, mad
1933278456, 3, 0, rap
1933278456, 3, 1, from
1933278456, 3, 2, hop
1933278456, 3, 3, celt
1933278456, 4, 0, sly
1933278456, 5, 0, jersey
1933278456, 5, 1, rises
1933278456, 5, 2, rotes
1933278456, 5, 3, forgot
1933278456, 5, 4, mortal
1933278456, 5, 5, misery
1933278456, 5, 6, famine
1933278456, 5, 7, liquid
1933278456, 5, 8, starch
1933278456, 6, 0, opaque
1933278456, 6, 1, mutter
1933278456, 6, 2, aura
1933278456, 6, 3, mulled
1933278456, 6, 4, detest
3722151434, 0, 0, hat
3722151434, 0, 1, true
3722151434, 0, 2, bore
3722151434, 0, 3, came
3722151434, 0, 4, lied
3722151434, 0, 5, puts
3722151434, 0, 6, wage
3722151434, 0, 7, pen
3722151434, 0, 8, bask
3722151434, 0, 9, pro
1175877504, 0, 0, del
1175877504, 0, 1, due
1175877504, 0, 2, sex
1175877504, 0, 3, came
1175877504, 0, 4, lied
1175877504, 0, 5, push
1175877504, 0, 6, wage
1175877504, 0, 7, pen
1175877504, 0, 8, bask
1175877504, 0, 9, pour
3268331644, 0, 0, hat
3268331644, 0, 1, true
3268331644, 0, 2, box
3268331644, 0, 3, came
3268331644, 0, 4, loud
3268331644, 0, 5, push
3268331644, 0, 6, wage
3268331644, 0, 7, help
3268331644, 0, 8, bask
3268331644, 0, 9, pour
3268331644, 1, 0, lush
3268331644, 1, 1, para
3268331644, 1, 2, cum
3268331644, 1, 3, toy
3268331644, 1, 4, yarn
3268331644, 1, 5, will
3268331644, 1, 6, reap
3268331644, 1, 7, box
3268331644, 2, 0, whig
3268331644, 2, 1, iced
3268331644, 2, 2, sacs
3268331644, 2, 3, axel
3268331644, 2, 4, noon
3268331644, 2, 5, dow
3268331644, 2, 6, bad
3268331644, 3, 0, rap
3268331644, 3, 1, from
3268331644, 3, 2, hoy
3268331644, 3, 3, cox
3268331644, 3, 4, mako
3268331644, 3, 5, abri
3268331644, 3, 6, peal
3268331644, 3, 7, wand
3268331644, 3, 8, ceil
3268331644, 3, 9, hut
3268331644, 4, 0, soy
3268331644, 4, 1, kora
3268331644, 4, 2, sorb
3268331644, 5, 0, erase
3268331644, 5, 1, verses
2838105153, 0, 0, hate
2838105153, 0, 1, true
2838105153, 0, 2, sex
2838105153, 0, 3, came
2838105153, 0, 4, loud
2838105153, 0, 5, push
2838105153, 0, 6, wage
2838105153, 0, 0, hate
2838105153, 0, 1, true
2838105153, 0, 2, sex
2838105153, 0, 3, came
2838105153, 0, 4, loud
2838105153, 0, 5, push
2838105153, 0, 6, wage
2838105153, 0, 7, pen
2838105153, 0, 8, bask
2838105153, 0, 9, pour
2838105153, 0, 0, hade
2838105153, 0, 1, rode
2838105153, 0, 2, sex
2838105153, 0, 3, camo
2838105153, 0, 4, loud
2838105153, 0, 5, push
2838105153, 0, 6, wage
2838105153, 0, 7, pen
2838105153, 0, 8, ask
2838105153, 0, 9, pour
2838105153, 0, 0, del
2838105153, 0, 1, due
2838105153, 0, 2, sex
2838105153, 0, 3, joe
2838105153, 0, 4, oud
337540890, 0, 0, hate
337540890, 0, 1, true
337540890, 0, 2, bore
337540890, 0, 3, came
337540890, 0, 4, loud
337540890, 0, 5, push
337540890, 0, 6, wage
337540890, 0, 7, pen
337540890, 0, 8, busk
337540890, 0, 9, pour
337540890, 1, 0, lush
337540890, 1, 1, car
337540890, 1, 2, rum
337540890, 1, 3, may
337540890, 1, 4, yarn
337540890, 1, 5, will
337540890, 1, 6, reap
337540890, 1, 7, box
337540890, 1, 8, sere
337540890, 1, 9, fox
4150598439, 0, 0, hate
4150598439, 0, 1, due
4150598439, 0, 2, sex
4150598439, 0, 3, came
4150598439, 0, 4, lied
4150598439, 0, 5, push
4150598439, 0, 6, wage
4150598439, 0, 7, pen
4150598439, 0, 8, bask
4150598439, 0, 9, pro
4150598439, 1, 0, lush
4150598439, 1, 1, pars
4150598439, 1, 2, worm
4150598439, 1, 3, mayo
4150598439, 1, 4, yarn
4150598439, 1, 5, will
4150598439, 1, 6, rap
4150598439, 1, 7, box
4150598439, 1, 8, ere
4150598439, 1, 9, fox
4150598439, 2, 0, wig
4150598439, 2, 1, cued
4150598439, 2, 2, sac
4150598439, 2, 3, axed
4150598439, 2, 4, fox
4150598439, 2, 5, cow
4150598439, 2, 6, bad
4150598439, 2, 7, cut
4150598439, 2, 8, frig
4150598439, 2, 9, dyed
4150598439, 3, 0, rap
4150598439, 3, 1, holm
4150598439, 3, 2, coy
4150598439, 3, 3, lox
4150598439, 3, 0, rap
4150598439, 3, 1, holm
4150598439, 3, 2, hoy
4150598439, 3, 3, celt
4150598439, 3, 4, tao
4150598439, 3, 5, ark
2353030019, 0, 0, hat
2353030019, 0, 1, true
2353030019, 0, 2, sex
2353030019, 0, 3, came
2353030019, 0, 4, lid
2353030019, 0, 5, push
2353030019, 0, 6, wage
2353030019, 0, 7, pen
2353030019, 0, 8, bask
2353030019, 0, 9, pour
2353030019, 1, 0, lush
2353030019, 1, 1, para
2353030019, 1, 2, worm
2353030019, 1, 3, toy
2353030019, 1, 4, yarn
2353030019, 1, 5, wail
2353030019, 1, 6, reap
2353030019, 1, 7, box
2353030019, 1, 8, slew
2353030019, 1, 9, fox
3291516070, 0, 0, hate
3291516070, 0, 1, true
3291516070, 0, 2, box
3291516070, 0, 3, came
3291516070, 0, 4, loud
3291516070, 0, 5, puts
3291516070, 0, 6, wage
3291516070, 0, 7, pen
3291516070, 0, 8, bask
3291516070, 0, 9, pour
898791762, 0, 0, hate
898791762, 0, 1, true
898791762, 0, 2, box
898791762, 0, 3, came
898791762, 0, 4, loud
898791762, 0, 5, pith
898791762, 0, 6, wage
1236207262, 0, 0, hate
1236207262, 0, 1, true
1236207262, 0, 2, sex
1236207262, 0, 3, came
1236207262, 0, 4, loud
1236207262, 0, 5, puts
1236207262, 0, 6, won
1236207262, 0, 7, pen
1236207262, 0, 8, bask
1236207262, 0, 9, pour
1236207262, 1, 0, lush
1236207262, 1, 1, para
1236207262, 1, 2, worm
1236207262, 1, 3, may
1236207262, 1, 4, yarn
1236207262, 1, 5, will
1236207262, 1, 6, reap
1236207262, 1, 7, book
231304286, 0, 0, del
231304286, 0, 1, trode
231304286, 0, 0, del
231304286, 0, 1, toe
231304286, 0, 2, sex
231304286, 0, 3, came
231304286, 0, 4, loud
231304286, 0, 5, puts
231304286, 0, 6, won
231304286, 0, 7, pen
231304286, 0, 8, bask
231304286, 0, 9, pour
231304286, 1, 0, lush
231304286, 1, 1, para
231304286, 1, 2, worm
231304286, 1, 3, toy
231304286, 1, 4, yarn
231304286, 1, 5, will
231304286, 1, 6, reap
231304286, 1, 7, box
231304286, 1, 8, sew
231304286, 1, 9, fox
231304286, 2, 0, whig
231304286, 2, 1, cued
231304286, 2, 2, var
231304286, 2, 3, axel
231304286, 2, 4, fox
231304286, 2, 5, chow
231304286, 2, 6, bad
231304286, 2, 7, cot
231304286, 2, 8, frog
231304286, 2, 9, yod
231304286, 3, 0, rap
231304286, 3, 1, holm
231304286, 3, 2, hop
231304286, 3, 3, lox
231304286, 0, 0, hate
231304286, 0, 1, trode
231304286, 0, 2, sex
231304286, 0, 3, came
231304286, 0, 4, loud
231304286, 0, 5, puts
231304286, 0, 6, wage
231304286, 0, 7, pen
231304286, 0, 8, bas
231304286, 0, 9, pour
826498167, 0, 0, hat
826498167, 0, 1, true
826498167, 0, 2, bore
826498167, 0, 3, came
826498167, 0, 4, lied
760104967, 0, 0, del
760104967, 0, 1, due
760104967, 0, 2, sex
760104967, 0, 3, came
760104967, 0, 4, lied
760104967, 0, 5, push
760104967, 0, 6, wage
760104967, 0, 7, pep
760104967, 0, 8, bask
760104967, 0, 9, pour
36583268, 0, 0, hate
36583268, 0, 1, trode
36583268, 0, 2, sex
36583268, 0, 3, came
36583268, 0, 4, lied
36583268, 0, 5, push
36583268, 0, 6, won
36583268, 0, 7, hen
36583268, 0, 8, las
36583268, 0, 9, pour
2694687719, 0, 0, hate
2694687719, 0, 1, true
2694687719, 0, 2, bore
2694687719, 0, 0, hate
2694687719, 0, 1, true
2694687719, 0, 2, sex
2694687719, 0, 3, came
2694687719, 0, 4, lied
2694687719, 0, 5, push
2694687719, 0, 6, wage
2694687719, 0, 7, pen
2694687719, 0, 8, bask
2694687719, 0, 9, our
2264146127, 0, 0, hat
2264146127, 0, 1, rode
2264146127, 0, 2, bos
2264146127, 1, 0, lush
2264146127, 1, 1, pars
2264146127, 1, 2, worm
2264146127, 1, 3, may
2264146127, 1, 4, yarn
2264146127, 1, 5, wall
2264146127, 1, 6, reap
2264146127, 1, 7, book
2264146127, 1, 8, slew
2264146127, 1, 9, foe
2985803914, 0, 0, had
2985803914, 0, 1, true
2985803914, 0, 2, bore
2985803914, 0, 3, came
2985803914, 0, 4, loud
2985803914, 0, 5, pith
2985803914, 0, 6, one
2985803914, 0, 7, pen
2985803914, 0, 8, ask
2985803914, 0, 9, pour
2985803914, 1, 0, lush
2985803914, 1, 1, par
2985803914, 1, 2, rum
2985803914, 1, 3, toy
2985803914, 1, 4, yarn
2985803914, 1, 5, wail
2985803914, 1, 6, reap
2985803914, 1, 7, box
1942143230, 0, 0, hat
1942143230, 0, 1, due
1942143230, 0, 2, sex
1942143230, 0, 3, came
1942143230, 0, 4, loud
1942143230, 0, 5, push
1942143230, 0, 6, age
1942143230, 0, 7, pen
3302393034, 0, 0, hate
3302393034, 0, 1, true
3302393034, 0, 2, sex
3302393034, 0, 3, camo
3302393034, 0, 4, lied
3302393034, 0, 5, push
3302393034, 0, 6, wage
3302393034, 0, 7, help
3302393034, 0, 8, bask
3302393034, 0, 9, pour
2708416696, 0, 0, hat
2708416696, 0, 1, trode
2708416696, 0, 2, bos
2708416696, 0, 3, joe
2708416696, 0, 4, lied
2708416696, 0, 5, put
2708416696, 0, 6, won
2708416696, 0, 7, pen
2708416696, 0, 8, ask
2708416696, 0, 9, pour
3297442940, 0, 0, hat
3297442940, 0, 1, trode
3297442940, 0, 2, sex
3297442940, 0, 3, came
3297442940, 0, 4, loud
3297442940, 0, 5, puts
2970226949, 0, 0, hate
2970226949, 0, 1, due
2970226949, 0, 2, box
2970226949, 0, 3, came
2970226949, 0, 4, loud
2970226949, 0, 5, pits
2970226949, 0, 6, wage
2970226949, 0, 7, pen
2970226949, 0, 8, bask
2970226949, 0, 9, pour
2970226949, 1, 0, lush
2970226949, 1, 1, para
2707137176, 0, 0, del
2707137176, 0, 1, due
2707137176, 0, 2, sex
2707137176, 0, 3, joe
2707137176, 0, 4, oud
2707137176, 0, 0, del
2707137176, 0, 1, ode
2707137176, 0, 2, sex
2707137176, 0, 3, joe
2707137176, 0, 4, oud
2707137176, 1, 0, lush
2707137176, 1, 0, lush
2707137176, 0, 0, hat
2707137176, 0, 1, true
2707137176, 0, 2, box
2707137176, 0, 3, came
2707137176, 0, 4, lied
2707137176, 0, 5, push
2707137176, 0, 6, won
2707137176, 0, 7, pen
2707137176, 1, 0, lush
2707137176, 1, 1, casa
2707137176, 1, 2, worm
2707137176, 1, 3, toy
2707137176, 1, 4, yarn
2707137176, 1, 5, will
2707137176, 1, 6, reap
2707137176, 1, 7, box
2707137176, 1, 8, slew
2707137176, 1, 9, fox
3821239590, 0, 0, del
3821239590, 0, 1, true
3821239590, 1, 0, lush
2814017004, 0, 0, hate
2814017004, 0, 1, trode
2814017004, 0, 2, sex
2814017004, 0, 3, joe
2814017004, 0, 4, lied
2814017004, 0, 5, push
2814017004, 0, 6, wage
2814017004, 0, 7, pen
2814017004, 0, 8, bask
2814017004, 0, 9, pour
2814017004, 1, 0, lush
2814017004, 1, 1, pas
2814017004, 1, 2, worm
2814017004, 1, 3, mayo
2814017004, 1, 4, yarn
2814017004, 1, 5, will
2814017004, 1, 6, reap
2814017004, 1, 7, box
2814017004, 1, 8, slew
2814017004, 1, 9, fox
4092443026, 0, 0, del
4092443026, 0, 1, ode
4092443026, 0, 2, sex
4092443026, 0, 0, del
4092443026, 0, 1, ode
4092443026, 0, 2, sex
4092443026, 0, 3, joe
4092443026, 0, 4, oud
4092443026, 0, 5, push
4092443026, 0, 6, won
4092443026, 0, 7, pen
4092443026, 0, 8, ask
4092443026, 0, 9, pour
4092443026, 1, 0, lush
4092443026, 1, 1, para
4092443026, 1, 2, worm
4092443026, 1, 3, toy
4092443026, 1, 4, yarn
4092443026, 1, 5, will
4092443026, 1, 6, reap
4092443026, 1, 7, book
4092443026, 1, 8, sew
4092443026, 1, 9, fox
4092443026, 2, 0, whim
4092443026, 2, 1, iced
4092443026, 2, 2, sac
4092443026, 2, 3, axel
4092443026, 2, 4, fox
4092443026, 2, 5, hot
4092443026, 2, 6, bad
4092443026, 2, 7, lot
4092443026, 2, 8, rig
4092443026, 2, 9, doe
581878215, 0, 0, hate
581878215, 0, 1, true
581878215, 0, 2, sex
581878215, 0, 3, camo
581878215, 0, 4, loud
581878215, 0, 5, push
581878215, 0, 6, wage
581878215, 0, 7, pen
581878215, 0, 8, bask
581878215, 0, 9, pour
581878215, 0, 0, hat
581878215, 0, 1, due
581878215, 0, 2, bore
581878215, 0, 3, came
581878215, 0, 4, loud
581878215, 0, 5, push
581878215, 0, 6, age
581878215, 0, 7, pen
581878215, 0, 8, ask
581878215, 0, 9, pour
581878215, 1, 0, lum
581878215, 1, 1, pars
581878215, 1, 2, rum
581878215, 1, 3, toy
581878215, 1, 4, yarn
581878215, 1, 5, will
581878215, 1, 6, reap
581878215, 1, 0, lum
581878215, 1, 1, pars
581878215, 1, 2, worm
581878215, 1, 3, may
581878215, 1, 4, yarn
581878215, 1, 5, will
581878215, 1, 6, reap
581878215, 1, 7, box
581878215, 1, 8, slew
581878215, 1, 9, fox
581878215, 2, 0, whim
581878215, 2, 1, iced
581878215, 2, 2, sacs
581878215, 2, 3, axel
581878215, 2, 4, fox
581878215, 2, 5, chow
581878215, 2, 6, bad
581878215, 2, 7, hot
581878215, 2, 8, rig
581878215, 2, 9, dyed
575495709, 0, 0, hat
575495709, 0, 1, rode
575495709, 0, 2, bore
575495709, 0, 3, came
575495709, 0, 4, lied
575495709, 0, 5, push
575495709, 0, 6, wage
575495709, 0, 7, help
575495709, 0, 8, bulk
575495709, 0, 9, pour
575495709, 0, 0, hat
575495709, 0, 1, true
575495709, 0, 2, bore
575495709, 0, 3, came
575495709, 0, 4, loud
575495709, 0, 5, put
575495709, 0, 6, won
575495709, 0, 7, pen
575495709, 0, 8, bulk
575495709, 0, 9, pour
575495709, 0, 0, hat
575495709, 0, 1, due
575495709, 0, 2, sex
575495709, 0, 3, joe
575495709, 0, 4, oud
575495709, 0, 5, push
575495709, 0, 6, won
575495709, 0, 0, hat
575495709, 0, 1, rode
575495709, 0, 2, bore
575495709, 0, 3, came
575495709, 0, 4, lied
575495709, 0, 5, put
575495709, 0, 6, won
575495709, 0, 7, pen
575495709, 0, 8, busk
575495709, 0, 9, pour
575495709, 1, 0, lis
575495709, 1, 1, para
575495709, 1, 2, worm
575495709, 1, 3, may
575495709, 1, 4, tan
575495709, 1, 5, wall
575495709, 1, 6, ref
575495709, 1, 7, box
575495709, 1, 8, ser
575495709, 1, 9, fox
575495709, 2, 0, wig
575495709, 2, 1, cue
575495709, 2, 2, sacs
575495709, 2, 3, axel
575495709, 2, 4, fox
575495709, 2, 5, dow
575495709, 2, 6, ban
575495709, 0, 0, hat
575495709, 0, 1, due
575495709, 0, 2, sex
575495709, 0, 3, came
575495709, 0, 4, lied
575495709, 0, 5, push
575495709, 0, 6, wage
575495709, 0, 7, pen
575495709, 0, 0, hat
575495709, 0, 1, due
575495709, 0, 2, sex
575495709, 0, 3, came
575495709, 0, 4, lied
575495709, 0, 5, push
575495709, 0, 6, wage
575495709, 0, 7, pen
575495709, 0, 8, bask
575495709, 0, 9, pour
575495709, 1, 0, lush
575495709, 1, 1, para
575495709, 1, 2, cum
575495709, 1, 3, may
575495709, 1, 4, yarn
575495709, 1, 5, will
575495709, 1, 6, reap
575495709, 1, 7, cox
575495709, 1, 0, lush
575495709, 1, 1, para
575495709, 1, 2, cum
575495709, 1, 3, toy
575495709, 1, 4, yarn
575495709, 1, 5, will
575495709, 1, 6, reap
575495709, 1, 7, box
3843501175, 0, 0, hate
3843501175, 0, 1, true
3843501175, 0, 2, sex
3843501175, 0, 3, came
3843501175, 0, 4, loud
3843501175, 0, 5, push
3843501175, 0, 6, wage
3843501175, 0, 7, pep
3843501175, 0, 8, bask
3843501175, 0, 9, pour
3843501175, 1, 0, lush
3843501175, 1, 1, para
3843501175, 1, 2, cum
3843501175, 1, 3, toy
3843501175, 1, 4, tarn
3843501175, 1, 5, wall
3843501175, 1, 6, reap
3843501175, 1, 7, cox
3843501175, 1, 8, sere
3843501175, 1, 9, fox
3843501175, 2, 0, rig
3843501175, 2, 1, cued
3843501175, 2, 2, sacs
3843501175, 2, 3, axed
3843501175, 2, 4, noon
3843501175, 2, 5, chow
3843501175, 2, 6, bad
3843501175, 2, 7, clot
3843501175, 2, 8, frig
3843501175, 2, 9, doe
3843501175, 3, 0, rap
3843501175, 3, 1, from
3843501175, 3, 2, hop
3843501175, 3, 3, celt
3843501175, 3, 4, mako
3843501175, 3, 5, ask
3843501175, 3, 6, puce
3843501175, 3, 7, wand
3843501175, 3, 8, cel
3843501175, 3, 9, tutu
3843501175, 4, 0, soy
3843501175, 4, 1, kora
3843501175, 4, 2, sob
3843501175, 0, 0, hate
3843501175, 0, 1, true
3843501175, 0, 2, sex
3843501175, 0, 3, came
3843501175, 0, 4, lied
3843501175, 0, 5, pith
3843501175, 0, 6, wage
3843501175, 0, 7, help
3843501175, 0, 8, bulk
3843501175, 0, 9, pour
3802628171, 0, 0, del
3802628171, 0, 1, ode
3802628171, 1, 0, lums
3802628171, 2, 0, him
3802628171, 2, 1, iced
3802628171, 2, 2, sac
3802628171, 2, 3, eld
3802628171, 2, 4, fon
3802628171, 2, 5, cot
3802628171, 2, 6, mud
3802628171, 2, 7, cut
3802628171, 2, 8, rod
3802628171, 2, 9, doc
2855194021, 0, 0, hate
2855194021, 0, 1, trode
2855194021, 0, 2, bore
2855194021, 0, 3, came
2855194021, 0, 4, loud
2855194021, 0, 5, push
2855194021, 0, 6, wage
2855194021, 0, 7, help
2855194021, 0, 8, bask
2855194021, 0, 9, pour
2855194021, 1, 0, lush
2855194021, 1, 1, cars
2855194021, 1, 2, worm
2855194021, 1, 3, mat
2855194021, 1, 4, yarn
2855194021, 1, 5, wall
2855194021, 1, 6, reap
2855194021, 1, 7, book
2855194021, 1, 8, slew
2855194021, 1, 9, fox
2855194021, 2, 0, whig
2855194021, 2, 1, cued
2855194021, 2, 2, sacs
2855194021, 2, 3, axel
2855194021, 2, 4, noon
2855194021, 2, 5, chow
2855194021, 2, 6, baud
2855194021, 2, 0, whig
2855194021, 2, 1, iced
2855194021, 2, 2, sacs
2855194021, 2, 3, axel
2855194021, 2, 4, noon
2855194021, 2, 5, chow
2855194021, 2, 6, baud
2855194021, 2, 7, hot
2855194021, 2, 8, fog
2855194021, 3, 0, ray
2855194021, 3, 1, from
2855194021, 3, 2, coy
2855194021, 3, 3, clot
2855194021, 3, 4, tao
2855194021, 3, 5, ask
2855194021, 3, 6, puce
2855194021, 3, 7, wand
2855194021, 4, 0, soy
2855194021, 4, 1, ana
2855194021, 4, 2, slob
2855194021, 4, 3, yaw
2855194021, 5, 0, jay
2855194021, 5, 1, vises
2855194021, 5, 2, quotes
2855194021, 5, 3, forgot
2855194021, 5, 4, mortal
2855194021, 5, 5, finery
2855194021, 5, 6, famine
2855194021, 5, 7, liquid
2855194021, 5, 8, starch
2855194021, 5, 9, center
2855194021, 6, 0, gaze
2855194021, 6, 1, utter
2855194021, 6, 2, aura
2855194021, 6, 3, mulled
2855194021, 6, 4, detest
2855194021, 6, 5, chewed
2855194021, 2, 0, whig
2855194021, 2, 1, iced
2855194021, 2, 2, var
2855194021, 2, 3, axel
2855194021, 2, 4, noon
2855194021, 2, 5, chow
2855194021, 2, 6, baud
2855194021, 2, 7, clot
2855194021, 2, 8, frog
2855194021, 2, 9, yod
2855194021, 3, 0, racy
2855194021, 3, 1, from
2855194021, 3, 2, coy
2855194021, 3, 3, lox
2855194021, 3, 4, tao
2855194021, 3, 5, ark
2855194021, 3, 6, cel
2855194021, 3, 7, wand
2855194021, 3, 8, pis
2855194021, 3, 9, hut
2855194021, 4, 0, soy
2855194021, 4, 0, soy
2855194021, 4, 1, ana
2855194021, 4, 2, slob
2855194021, 4, 3, yaw
2855194021, 4, 4, tic
2855194021, 4, 5, goof
2855194021, 4, 6, hog
2855194021, 4, 7, mic
2855194021, 4, 8, coax
2855194021, 4, 9, loup
2855194021, 6, 0, opaque
2855194021, 6, 1, mutter
2855194021, 6, 2, aura
2855194021, 6, 3, mulled
2855194021, 6, 4, detest
2855194021, 6, 5, chewed
2855194021, 6, 0, opaque
2855194021, 6, 1, mutter
2855194021, 6, 2, aura
2855194021, 6, 3, mulled
2855194021, 6, 4, detest
2855194021, 6, 5, chewed
2855194021, 6, 0, opaque
2855194021, 6, 1, mutter
2855194021, 6, 2, aura
2855194021, 6, 3, mulled
2855194021, 6, 4, detest
2855194021, 6, 5, chewed
2855194021, 6, 6, fas
2855194021, 6, 7, hide
2855194021, 6, 8, pie
2855194021, 6, 9, boon
2855194021, 7, 0, niter
2855194021, 7, 1, warns
2855194021, 7, 2, hers
2855194021, 7, 3, art
2855194021, 7, 4, tanga
2855194021, 7, 5, jow
2855194021, 7, 6, weaned
2855194021, 7, 7, peart
2855194021, 7, 8, rues
2855194021, 7, 0, niter
2855194021, 7, 1, warns
2855194021, 7, 2, hers
2855194021, 7, 3, shat
2855194021, 7, 4, tunica
2855194021, 7, 5, jow
2855194021, 7, 6, weaned
2855194021, 7, 7, peart
2855194021, 7, 8, dress
2855194021, 7, 9, mode
2855194021, 8, 0, stodgy
2855194021, 8, 1, taupe
2855194021, 8, 2, canula
2855194021, 8, 3, perk
2855194021, 8, 0, stodgy
2855194021, 8, 1, taupe
2855194021, 8, 2, canula
2855194021, 8, 3, perk
2855194021, 8, 4, yom
2855194021, 8, 5, wheeze
2855194021, 8, 6, hazy
2855194021, 8, 7, robe
2855194021, 8, 8, indued
2855194021, 8, 9, limo
2855194021, 9, 0, dots
2855194021, 9, 1, cabbie
2855194021, 9, 2, cave
2855194021, 9, 3, humeri
2855194021, 9, 4, doable
2855194021, 9, 5, poh
2855194021, 9, 6, skids
2855194021, 9, 7, ill
2855194021, 9, 8, rimmer
2855194021, 9, 9, bauble
2855194021, 10, 0, loth
2855194021, 10, 1, rivet
2855194021, 10, 2, camel
2855194021, 10, 3, stork
2855194021, 10, 4, lay
2855194021, 10, 5, reefy
2855194021, 10, 6, jenny
2855194021, 10, 7, wiles
2855194021, 10, 8, lobs
2855194021, 10, 9, arcs
2855194021, 11, 0, mucho
2855194021, 11, 1, slops
2855194021, 11, 2, geeks
2855194021, 11, 3, snare
2855194021, 11, 4, stars
2855194021, 11, 5, hull
2855194021, 11, 6, soot
2855194021, 11, 7, elk
2855194021, 11, 8, chica
2855194021, 11, 9, ail
2855194021, 12, 0, reeks
2855194021, 12, 1, expos
2855194021, 12, 2, tufts
2855194021, 12, 3, veers
2855194021, 12, 4, yanks
2855194021, 12, 5, halter
2855194021, 12, 6, don
2855194021, 12, 7, craps
2855194021, 12, 8, carbo
2855194021, 12, 0, reeks
2855194021, 12, 1, expos
2855194021, 12, 2, tufts
2855194021, 12, 3, veers
2855194021, 12, 4, yanks
2855194021, 12, 5, halter
2855194021, 12, 6, cats
2855194021, 12, 7, craps
2855194021, 12, 8, carbo
2855194021, 12, 9, mans
2855194021, 13, 0, ousts
2855194021, 13, 1, lids
2855194021, 13, 2, fuse
2855194021, 13, 3, lad
2855194021, 13, 4, milks
2855194021, 13, 5, hems
2855194021, 13, 6, pacer
2855194021, 13, 7, damns
2855194021, 13, 8, biker
2855194021, 13, 9, new
2855194021, 14, 0, coops
2855194021, 14, 1, loans
2855194021, 14, 2, mac
2855194021, 14, 3, foist
2855194021, 14, 4, pricy
2855194021, 14, 5, bras
2855194021, 14, 6, jams
2855194021, 14, 0, coops
2855194021, 14, 1, loans
2855194021, 14, 2, mac
2855194021, 14, 3, foist
2855194021, 14, 4, pricy
2855194021, 14, 5, rials
2855194021, 14, 6, jams
2855194021, 14, 7, arias
2855194021, 14, 8, mans
2855194021, 14, 9, docs
2855194021, 15, 0, merry
2855194021, 15, 1, gurus
2855194021, 15, 2, doth
2855194021, 15, 3, loud
2855194021, 15, 4, rests
2855194021, 15, 5, renters
2855194021, 15, 6, pant
2855194021, 15, 7, beds
2855194021, 15, 8, uncles
2855194021, 15, 9, forms
2855194021, 16, 0, poppa
2855194021, 16, 1, cafes
2855194021, 16, 2, cops
2855194021, 16, 3, box
2855194021, 16, 4, tamed
2855194021, 16, 5, lugger
2855194021, 16, 6, pools
2855194021, 16, 7, ores
2855194021, 16, 8, wared
2855194021, 16, 9, rest
3175248548, 0, 0, hat
3175248548, 0, 1, due
3175248548, 0, 2, sex
3175248548, 0, 3, came
3175248548, 0, 4, lied
3175248548, 0, 5, push
3175248548, 0, 6, wage
3175248548, 0, 7, pen
3748269462, 0, 0, hate
3748269462, 0, 1, rode
3748269462, 0, 2, bore
3748269462, 0, 3, came
3748269462, 0, 4, lied
3748269462, 0, 5, puts
3748269462, 0, 6, wage
3748269462, 0, 7, pen
3748269462, 0, 8, bask
3748269462, 0, 9, pour
3748269462, 1, 0, lush
3748269462, 1, 1, para
3748269462, 1, 2, rum
3748269462, 1, 3, toy
3748269462, 1, 4, yarn
3748269462, 1, 5, will
3748269462, 1, 6, reap
3748269462, 1, 7, box
3748269462, 1, 0, lush
3748269462, 1, 1, para
3748269462, 1, 2, worm
3748269462, 1, 3, may
3748269462, 1, 4, yarn
3748269462, 1, 5, will
3748269462, 1, 6, reap
3748269462, 1, 7, box
3748269462, 1, 8, slew
3748269462, 1, 9, fox
3748269462, 2, 0, whig
3748269462, 2, 1, ice
3748269462, 2, 2, sacs
3748269462, 2, 3, axel
3748269462, 2, 4, fox
3748269462, 2, 5, chow
3748269462, 2, 6, baud
3748269462, 2, 7, clot
3748269462, 2, 8, frig
