userID, lvl#, isBrowser, numSolvedChallenges, totalScore, totalTime
3061576722, 7, True, 1, 12, 1
3061576722, 8, True, 2, 9, 0
3061576722, 9, True, 3, 20, 1
3061576722, 10, True, 0, 0, 0
3061576722, 11, True, 2, 11, 0
3061576722, 12, True, 1, 4, 1
3061576722, 13, True, 6, 29, 0
3591773005, 0, True, 8, 40, 6
3867773156, 0, True, 10, 60, 10
664826339, 0, True, 10, 58, 7
664826339, 1, True, 10, 47, 7
664826339, 2, True, 10, 59, 5
664826339, 3, True, 10, 49, 8
171824969, 0, True, 10, 53, 9
537063129, 0, True, 2, 11, 1
3498275287, 0, True, 10, 60, 4
466909740, 0, True, 10, 54, 6
262676165, 0, True, 1, 3, 1
3507612887, 0, True, 10, 55, 10
3507612887, 1, True, 10, 58, 10
934639073, 0, True, 10, 52, 10
934639073, 0, True, 10, 56, 9
934639073, 1, True, 2, 16, 2
934639073, 2, True, 10, 56, 9
934639073, 3, True, 4, 14, 4
934639073, 1, True, 10, 54, 8
934639073, 0, True, 8, 41, 7
2730769325, 0, True, 10, 46, 6
2730769325, 1, True, 0, 0, 0
2730769325, 2, True, 3, 15, 1
2730769325, 3, True, 4, 19, 1
1344428825, 0, True, 10, 51, 9
2551164733, 0, True, 0, 0, 0
2551164733, 0, True, 6, 31, 4
2551164733, 1, True, 10, 47, 6
3196052001, 0, True, 10, 53, 6
3196052001, 0, True, 10, 54, 9
3196052001, 1, True, 10, 52, 8
3196052001, 2, True, 10, 53, 8
3196052001, 3, True, 10, 47, 7
1989217575, 0, False, 1, 4, 1
1989217575, 0, False, 1, 4, 1
1989217575, 0, False, 6, 34, 6
1989217575, 0, False, 10, 60, 8
1989217575, 0, False, 10, 60, 9
1989217575, 0, False, 10, 60, 10
1989217575, 1, False, 8, 50, 8
1989217575, 1, False, 8, 49, 8
1989217575, 1, False, 8, 50, 8
1989217575, 1, False, 10, 60, 9
3516253165, 0, True, 10, 60, 5
3516253165, 1, True, 10, 57, 7
1833942780, 0, True, 10, 58, 6
1833942780, 1, True, 10, 50, 8
733856541, 0, True, 10, 58, 5
733856541, 1, True, 10, 56, 6
733856541, 2, True, 10, 48, 8
733856541, 0, True, 10, 58, 8
733856541, 3, True, 4, 20, 3
1907857171, 0, True, 10, 55, 7
1907857171, 1, True, 10, 56, 6
1449561219, 0, True, 10, 58, 7
1449561219, 1, True, 10, 51, 5
1449561219, 2, True, 9, 49, 6
1449561219, 3, True, 4, 19, 3
1449561219, 2, True, 10, 50, 9
1449561219, 3, True, 4, 19, 3
1449561219, 3, True, 10, 49, 4
1449561219, 4, True, 4, 26, 4
1449561219, 4, True, 4, 26, 4
1449561219, 4, True, 10, 59, 7
1449561219, 5, True, 10, 71, 5
1449561219, 6, True, 6, 47, 5
1449561219, 6, True, 8, 62, 5
1449561219, 6, True, 10, 74, 7
1449561219, 7, True, 3, 23, 2
1449561219, 7, True, 2, 17, 2
1449561219, 0, True, 10, 56, 7
1449561219, 1, True, 8, 32, 5
1440252353, 0, True, 10, 59, 7
3323152241, 0, True, 10, 56, 8
3323152241, 1, True, 10, 50, 8
3323152241, 2, True, 10, 49, 7
3323152241, 3, True, 4, 16, 3
3323152241, 3, True, 8, 37, 7
3323152241, 3, True, 8, 34, 7
3323152241, 3, True, 10, 49, 9
3323152241, 4, True, 10, 59, 6
3323152241, 5, True, 3, 29, 3
1440520946, 0, True, 10, 52, 6
327969413, 0, True, 8, 43, 4
327969413, 0, True, 8, 43, 8
327969413, 0, True, 10, 57, 9
327969413, 1, True, 6, 37, 4
327969413, 1, True, 8, 46, 7
327969413, 1, True, 10, 57, 10
327969413, 2, True, 10, 59, 2
327969413, 3, True, 4, 21, 3
327969413, 3, True, 5, 24, 4
1567889118, 0, True, 10, 59, 5
1567889118, 1, True, 10, 55, 7
3078412348, 0, True, 0, 0, 0
3078412348, 0, True, 9, 49, 6
1175807877, 0, True, 10, 59, 7
1175807877, 1, True, 10, 56, 8
1175807877, 2, True, 10, 54, 4
1175807877, 0, True, 10, 50, 9
1175807877, 1, True, 10, 54, 9
1175807877, 2, True, 10, 58, 8
1175807877, 3, True, 4, 20, 4
1294313371, 0, True, 10, 54, 9
1294313371, 1, True, 10, 45, 9
1294313371, 2, True, 10, 50, 10
3997634600, 0, True, 2, 8, 1
3997634600, 0, True, 7, 28, 3
3997634600, 0, True, 10, 57, 10
3997634600, 1, True, 10, 52, 9
3997634600, 2, True, 10, 45, 5
3997634600, 0, True, 10, 60, 9
3997634600, 1, True, 9, 52, 6
3997634600, 0, True, 0, 0, 0
3997634600, 0, True, 7, 28, 7
3997634600, 0, True, 10, 49, 9
3997634600, 0, True, 0, 0, 0
2195654280, 0, True, 10, 58, 9
2195654280, 0, True, 10, 60, 10
2195654280, 1, True, 10, 61, 10
2195654280, 1, True, 10, 62, 10
2683974931, 0, True, 7, 25, 6
1041290133, 0, True, 7, 28, 4
756156764, 0, False, 5, 23, 4
756156764, 1, False, 7, 35, 7
3375977084, 0, True, 7, 38, 5
833816933, 1, True, 0, 0, 0
833816933, 1, True, 10, 51, 6
833816933, 1, True, 10, 51, 10
833816933, 2, True, 10, 55, 7
2882046470, 0, True, 10, 60, 6
2882046470, 1, True, 10, 56, 9
2882046470, 2, True, 10, 59, 6
2882046470, 3, True, 5, 22, 4
2882046470, 3, True, 4, 19, 4
2882046470, 3, True, 10, 52, 8
2882046470, 4, True, 4, 22, 3
2882046470, 5, True, 3, 24, 3
2882046470, 6, True, 6, 45, 5
2882046470, 0, True, 10, 55, 9
2882046470, 0, True, 10, 56, 10
2882046470, 0, True, 10, 55, 9
2882046470, 0, True, 10, 53, 10
2882046470, 0, True, 10, 58, 10
2882046470, 0, True, 10, 60, 10
2882046470, 1, True, 10, 55, 8
2882046470, 1, True, 10, 56, 10
2882046470, 1, True, 10, 58, 9
2882046470, 2, True, 7, 40, 7
3880942663, 0, True, 5, 18, 3
3880942663, 0, True, 10, 50, 10
3880942663, 1, True, 8, 44, 8
1391239726, 0, True, 8, 39, 7
2121627028, 0, True, 2, 11, 2
2071138526, 0, True, 1, 4, 1
2071138526, 0, True, 3, 18, 1
2071138526, 1, True, 7, 42, 4
2537397060, 0, True, 10, 56, 9
2537397060, 1, True, 10, 52, 8
2537397060, 2, True, 10, 54, 8
2537397060, 0, True, 10, 57, 8
2537397060, 0, True, 10, 55, 10
2537397060, 0, True, 10, 51, 10
2537397060, 1, True, 8, 45, 8
2537397060, 3, True, 4, 19, 3
2537397060, 1, True, 8, 46, 7
2537397060, 2, True, 10, 53, 8
2537397060, 0, True, 10, 55, 8
2537397060, 1, True, 9, 45, 7
2537397060, 1, True, 10, 49, 9
2537397060, 2, True, 10, 54, 7
2537397060, 3, True, 3, 15, 2
3959562950, 0, True, 8, 38, 8
3959562950, 1, True, 10, 45, 9
3959562950, 2, True, 10, 45, 9
3959562950, 3, True, 4, 16, 4
3959562950, 3, True, 8, 36, 5
3959562950, 3, True, 10, 42, 8
3959562950, 4, True, 7, 36, 4
3959562950, 4, True, 10, 56, 6
3959562950, 0, True, 10, 56, 10
3959562950, 5, True, 10, 85, 7
3959562950, 6, True, 10, 72, 6
3435082351, 1, True, 8, 46, 7
2697427768, 0, True, 10, 57, 10
1276623187, 0, True, 10, 52, 8
1276623187, 1, True, 8, 40, 6
1276623187, 2, True, 10, 50, 3
1276623187, 3, True, 5, 19, 2
1276623187, 4, True, 1, 3, 1
528715916, 0, True, 10, 52, 8
4169809349, 0, True, 8, 38, 8
4169809349, 1, True, 10, 55, 9
3556907729, 0, True, 10, 54, 8
275548494, 0, False, 10, 58, 9
275548494, 3, False, 10, 57, 6
275548494, 5, False, 10, 73, 8
275548494, 5, False, 10, 82, 10
2489452074, 0, True, 10, 58, 9
2489452074, 0, True, 10, 60, 10
2489452074, 1, True, 10, 60, 9
2489452074, 0, True, 10, 57, 4
2489452074, 1, True, 8, 49, 2
2489452074, 0, True, 10, 51, 4
2489452074, 0, True, 10, 59, 6
2489452074, 1, True, 10, 61, 9
2489452074, 2, True, 10, 56, 9
2489452074, 3, True, 4, 20, 3
2489452074, 3, True, 8, 39, 6
2489452074, 3, True, 10, 47, 9
2489452074, 4, True, 4, 26, 3
2489452074, 4, True, 10, 51, 7
2489452074, 5, True, 10, 82, 7
2489452074, 6, True, 6, 54, 6
2489452074, 6, True, 6, 56, 6
2489452074, 6, True, 10, 77, 7
2489452074, 7, True, 10, 66, 5
2489452074, 8, True, 4, 27, 3
2489452074, 8, True, 4, 27, 4
1558666254, 0, True, 8, 41, 8
4168549791, 0, True, 10, 57, 8
4168549791, 0, True, 10, 60, 8
4168549791, 1, True, 10, 57, 6
4168549791, 2, True, 10, 59, 8
4168549791, 3, True, 5, 23, 5
3668064444, 0, True, 10, 56, 10
628037811, 0, True, 10, 50, 8
628037811, 1, True, 10, 55, 8
628037811, 2, True, 10, 55, 6
272269777, 0, True, 4, 18, 1
272269777, 1, True, 10, 47, 6
951305333, 0, True, 8, 41, 8
951305333, 0, True, 10, 57, 8
951305333, 1, True, 10, 49, 8
951305333, 2, True, 1, 4, 1
951305333, 2, True, 1, 4, 1
951305333, 2, True, 7, 38, 6
951305333, 2, True, 10, 56, 8
951305333, 3, True, 4, 17, 3
951305333, 3, True, 8, 30, 5
951305333, 3, True, 8, 34, 8
707492499, 0, True, 10, 42, 9
707492499, 1, True, 8, 40, 8
707492499, 0, True, 10, 54, 7
707492499, 0, True, 10, 51, 6
707492499, 1, True, 0, 0, 0
707492499, 1, True, 8, 46, 3
707492499, 0, True, 10, 54, 8
707492499, 0, True, 7, 38, 6
707492499, 1, True, 10, 51, 6
707492499, 0, True, 10, 59, 1
707492499, 0, True, 10, 53, 7
707492499, 1, True, 10, 57, 9
707492499, 0, True, 10, 53, 8
707492499, 0, True, 10, 55, 10
707492499, 1, True, 9, 46, 8
707492499, 0, True, 10, 53, 9
707492499, 0, True, 10, 51, 9
707492499, 1, True, 7, 35, 7
707492499, 2, True, 1, 3, 1
707492499, 3, True, 5, 21, 3
707492499, 0, True, 10, 60, 10
707492499, 1, True, 10, 60, 7
707492499, 2, True, 10, 60, 9
707492499, 0, True, 10, 58, 5
707492499, 0, True, 10, 59, 10
707492499, 0, True, 10, 52, 5
707492499, 0, True, 7, 30, 5
707492499, 1, True, 10, 52, 10
707492499, 2, True, 10, 53, 7
707492499, 0, True, 10, 59, 9
707492499, 0, True, 10, 60, 10
707492499, 1, True, 10, 58, 10
707492499, 2, True, 10, 55, 9
707492499, 0, True, 10, 55, 6
707492499, 1, True, 10, 56, 6
707492499, 2, True, 10, 55, 7
707492499, 3, True, 4, 19, 4
707492499, 3, True, 10, 50, 6
707492499, 4, True, 4, 23, 3
707492499, 4, True, 10, 55, 6
707492499, 5, True, 3, 21, 0
707492499, 5, True, 10, 83, 6
707492499, 6, True, 6, 53, 1
707492499, 6, True, 6, 54, 4
707492499, 6, True, 6, 54, 5
707492499, 6, True, 8, 64, 5
707492499, 6, True, 6, 56, 5
707492499, 6, True, 8, 66, 8
707492499, 6, True, 10, 80, 9
707492499, 6, True, 10, 82, 9
707492499, 0, True, 10, 58, 7
707492499, 1, True, 10, 54, 8
707492499, 0, True, 10, 51, 7
707492499, 1, True, 10, 49, 9
707492499, 2, True, 10, 43, 6
707492499, 3, True, 8, 43, 8
707492499, 0, True, 10, 57, 4
707492499, 1, True, 10, 59, 6
707492499, 2, True, 9, 54, 8
707492499, 0, True, 10, 54, 9
707492499, 0, True, 7, 36, 7
707492499, 1, True, 8, 42, 8
707492499, 0, True, 10, 51, 9
707492499, 0, True, 10, 55, 8
707492499, 0, True, 10, 59, 9
707492499, 1, True, 10, 50, 10
707492499, 0, True, 5, 30, 5
707492499, 1, True, 10, 45, 6
707492499, 0, True, 10, 59, 9
707492499, 0, True, 10, 54, 7
707492499, 1, True, 8, 44, 8
707492499, 0, True, 10, 58, 10
707492499, 1, True, 8, 49, 8
707492499, 1, True, 10, 56, 10
707492499, 0, True, 10, 53, 8
707492499, 1, True, 10, 51, 6
707492499, 0, True, 10, 52, 9
707492499, 1, True, 10, 47, 9
707492499, 0, True, 10, 57, 8
707492499, 1, True, 10, 52, 10
707492499, 0, True, 10, 54, 10
707492499, 1, True, 10, 57, 9
707492499, 2, True, 10, 53, 9
707492499, 3, True, 8, 36, 6
707492499, 2, True, 2, 12, 2
707492499, 2, True, 10, 55, 5
707492499, 3, True, 8, 35, 6
707492499, 4, True, 4, 24, 3
707492499, 5, True, 10, 81, 6
707492499, 6, True, 5, 38, 5
707492499, 7, True, 10, 55, 4
469022292, 0, True, 5, 29, 3
469022292, 1, True, 10, 51, 8
469022292, 2, True, 10, 56, 5
469022292, 3, True, 4, 13, 4
2937762728, 0, True, 10, 51, 8
2937762728, 1, True, 10, 48, 10
2937762728, 2, True, 10, 47, 8
4107933186, 0, True, 0, 0, 0
4107933186, 0, True, 5, 18, 3
3732450726, 0, True, 10, 58, 8
3732450726, 1, True, 10, 54, 9
3732450726, 2, True, 10, 58, 7
3732450726, 3, True, 10, 49, 7
3732450726, 4, True, 1, 6, 1
3732450726, 4, True, 1, 6, 1
3732450726, 4, True, 4, 21, 2
3732450726, 4, True, 4, 21, 4
1933278456, 0, True, 10, 53, 6
1933278456, 1, True, 10, 54, 5
1933278456, 2, True, 7, 37, 2
1933278456, 3, True, 4, 17, 3
1933278456, 4, True, 1, 6, 0
1933278456, 5, True, 9, 70, 6
1933278456, 6, True, 5, 38, 1
1933278456, 7, True, 0, 0, 0
3722151434, 0, True, 10, 55, 5
1175877504, 0, True, 10, 57, 9
3268331644, 0, True, 10, 57, 6
3268331644, 1, True, 8, 47, 6
3268331644, 2, True, 7, 32, 5
3268331644, 3, True, 10, 57, 7
3268331644, 4, True, 3, 18, 3
3268331644, 5, True, 2, 11, 1
2838105153, 0, True, 7, 38, 3
2838105153, 0, True, 10, 60, 10
2838105153, 0, True, 0, 0, 0
2838105153, 0, True, 10, 54, 4
2838105153, 0, True, 5, 21, 4
337540890, 0, True, 10, 58, 6
337540890, 1, True, 10, 53, 6
4150598439, 0, False, 10, 56, 10
4150598439, 1, False, 10, 58, 8
4150598439, 2, False, 10, 55, 9
4150598439, 3, False, 4, 16, 4
4150598439, 3, False, 6, 23, 5
2353030019, 0, True, 10, 58, 10
2353030019, 1, True, 10, 56, 9
3291516070, 0, True, 10, 60, 7
898791762, 0, True, 7, 38, 3
1236207262, 0, True, 10, 59, 4
1236207262, 1, True, 8, 47, 5
231304286, 0, True, 2, 8, 1
231304286, 0, True, 10, 53, 9
231304286, 1, True, 10, 55, 9
231304286, 2, True, 10, 56, 8
231304286, 3, True, 4, 19, 3
231304286, 0, True, 10, 52, 10
826498167, 0, True, 5, 27, 2
760104967, 0, True, 10, 57, 8
36583268, 0, True, 10, 48, 4
2694687719, 0, True, 3, 16, 3
2694687719, 0, True, 10, 55, 9
2264146127, 0, True, 3, 10, 2
2264146127, 1, True, 10, 54, 6
2985803914, 0, True, 10, 54, 4
2985803914, 1, True, 0, 0, 0
2985803914, 1, True, 8, 45, 3
1942143230, 0, True, 8, 40, 6
3302393034, 0, True, 10, 58, 8
2708416696, 0, True, 10, 44, 7
3297442940, 0, True, 6, 30, 3
2970226949, 0, True, 10, 58, 3
2970226949, 1, True, 2, 16, 2
2707137176, 0, True, 5, 21, 5
2707137176, 0, True, 5, 18, 4
2707137176, 1, True, 1, 8, 0
2707137176, 2, True, 0, 0, 0
2707137176, 1, True, 1, 8, 0
2707137176, 0, True, 8, 42, 6
2707137176, 1, True, 10, 52, 10
3821239590, 0, True, 2, 11, 2
3821239590, 1, True, 1, 8, 0
3821239590, 2, True, 0, 0, 0
2814017004, 0, True, 10, 52, 5
2814017004, 1, True, 10, 55, 9
4092443026, 0, True, 3, 12, 1
4092443026, 0, True, 10, 45, 7
4092443026, 1, True, 10, 53, 9
4092443026, 2, True, 10, 42, 6
581878215, 0, True, 10, 60, 9
581878215, 0, True, 10, 52, 9
581878215, 1, True, 7, 39, 7
581878215, 1, True, 10, 54, 10
581878215, 2, True, 10, 53, 8
575495709, 0, True, 10, 51, 9
575495709, 0, True, 10, 55, 8
575495709, 0, True, 7, 28, 2
575495709, 0, True, 10, 51, 7
575495709, 1, True, 10, 51, 8
575495709, 2, True, 7, 35, 5
575495709, 0, True, 8, 41, 8
575495709, 0, True, 10, 57, 10
575495709, 1, True, 8, 47, 7
575495709, 1, True, 8, 47, 8
3843501175, 0, True, 10, 60, 9
3843501175, 1, True, 10, 58, 10
3843501175, 2, True, 10, 52, 8
3843501175, 3, True, 10, 50, 7
3843501175, 4, True, 3, 17, 1
3843501175, 0, True, 10, 58, 5
3802628171, 0, True, 2, 6, 2
3802628171, 1, True, 1, 8, 0
3802628171, 2, True, 10, 31, 4
2855194021, 0, True, 10, 53, 6
2855194021, 1, True, 10, 50, 3
2855194021, 2, True, 7, 40, 4
2855194021, 2, True, 9, 45, 6
2855194021, 3, True, 8, 32, 5
2855194021, 4, True, 4, 19, 1
2855194021, 5, True, 10, 77, 6
2855194021, 6, True, 6, 45, 5
2855194021, 2, True, 10, 53, 8
2855194021, 3, True, 10, 43, 7
2855194021, 4, True, 1, 6, 1
2855194021, 4, True, 10, 48, 4
2855194021, 6, True, 6, 50, 5
2855194021, 6, True, 6, 50, 6
2855194021, 6, True, 10, 67, 6
2855194021, 7, True, 9, 47, 1
2855194021, 7, True, 10, 54, 5
2855194021, 8, True, 4, 31, 4
2855194021, 8, True, 10, 68, 4
2855194021, 9, True, 10, 67, 3
2855194021, 10, True, 10, 55, 4
2855194021, 11, True, 10, 53, 5
2855194021, 12, True, 9, 65, 5
2855194021, 12, True, 10, 70, 5
2855194021, 13, True, 10, 61, 3
2855194021, 14, True, 7, 44, 2
2855194021, 14, True, 10, 58, 7
2855194021, 15, True, 10, 53, 2
2855194021, 16, True, 10, 51, 2
3175248548, 0, True, 8, 41, 6
3748269462, 0, True, 10, 54, 8
3748269462, 1, True, 8, 47, 5
3748269462, 1, True, 10, 56, 7
3748269462, 2, True, 10, 57, 8
3748269462, 3, True, 4, 16, 4
2254113385, 0, True, 2, 12, 2
2254113385, 0, True, 10, 46, 7
2254113385, 0, True, 10, 53, 7
1571300781, 0, True, 10, 48, 10
1675580998, 0, True, 2, 9, 1
1675580998, 1, True, 0, 0, 0
1465662121, 0, True, 5, 30, 3
1465662121, 1, True, 2, 16, 2
1465662121, 2, True, 10, 52, 6
1465662121, 2, True, 9, 44, 6
1465662121, 3, True, 3, 13, 3
1465662121, 4, True, 3, 18, 2
1465662121, 5, True, 4, 35, 1
1465662121, 6, True, 2, 14, 1
1465662121, 7, True, 1, 6, 0
1465662121, 8, True, 0, 0, 0
1465662121, 9, True, 0, 0, 0
1465662121, 10, True, 1, 10, 1
1465662121, 11, True, 3, 20, 2
1465662121, 12, True, 8, 55, 3
1465662121, 13, True, 5, 16, 2
1465662121, 14, True, 5, 38, 0
1465662121, 15, True, 5, 26, 2
1465662121, 16, True, 2, 12, 1
1465662121, 17, True, 8, 54, 0
1465662121, 18, True, 1, 6, 1
1465662121, 19, True, 3, 21, 1
1465662121, 20, True, 3, 19, 1
1465662121, 21, True, 3, 17, 1
1465662121, 22, True, 0, 0, 0
1465662121, 23, True, 3, 14, 1
1465662121, 24, True, 1, 10, 0
1465662121, 25, True, 1, 3, 0
1465662121, 26, True, 1, 7, 0
1465662121, 27, True, 3, 12, 0
1465662121, 28, True, 6, 42, 2
1465662121, 29, True, 3, 12, 0
1465662121, 29, True, 1, 4, 0
1465662121, 29, True, 2, 9, 0
2940860286, 0, True, 3, 9, 3
2940860286, 1, True, 8, 44, 8
886818360, 0, True, 6, 25, 5
886818360, 1, True, 9, 34, 6
886818360, 2, True, 1, 4, 1
886818360, 3, True, 0, 0, 0
886818360, 4, True, 0, 0, 0
336991007, 0, True, 10, 56, 7
336991007, 1, True, 8, 49, 5
1682471263, 0, True, 10, 59, 8
1682471263, 1, True, 8, 48, 7
218057171, 0, True, 10, 60, 8
3416670408, 0, True, 10, 60, 5
36889758, 0, True, 10, 57, 9
36889758, 1, True, 10, 60, 6
36889758, 2, True, 10, 61, 7
36889758, 3, True, 10, 55, 7
36889758, 4, True, 4, 24, 3
36889758, 4, True, 10, 55, 6
36889758, 5, True, 10, 78, 6
36889758, 6, True, 6, 55, 4
36889758, 6, True, 6, 55, 6
1261893310, 0, True, 0, 0, 0
583102186, 0, True, 10, 53, 7
583102186, 1, True, 10, 56, 8
583102186, 0, True, 10, 57, 9
583102186, 1, True, 8, 42, 8
583102186, 1, True, 10, 53, 10
286393285, 0, True, 10, 56, 7
266188286, 0, True, 10, 59, 8
2714506418, 0, True, 10, 50, 9
2714506418, 1, True, 6, 31, 6
2714506418, 1, True, 10, 49, 8
2714506418, 2, True, 10, 59, 9
2714506418, 3, True, 10, 47, 7
2714506418, 4, True, 1, 6, 0
2714506418, 0, True, 10, 57, 9
2714506418, 1, True, 8, 49, 8
666726289, 0, True, 9, 44, 8
666726289, 0, True, 4, 24, 4
666726289, 1, True, 8, 44, 7
404238220, 0, True, 7, 28, 5
284986720, 0, True, 4, 21, 4
3345466529, 0, True, 10, 59, 7
3521324852, 0, True, 3, 10, 1
3521324852, 1, True, 0, 0, 0
3521324852, 2, True, 10, 56, 8
3521324852, 3, True, 10, 44, 10
1427741530, 0, True, 10, 55, 8
1427741530, 1, True, 10, 57, 8
1427741530, 2, True, 10, 55, 5
1427741530, 3, True, 4, 20, 3
1427741530, 3, True, 5, 23, 5
1427741530, 3, True, 10, 50, 6
1427741530, 4, True, 10, 56, 5
1427741530, 5, True, 10, 69, 6
1427741530, 6, True, 0, 0, 0
1427741530, 5, True, 9, 76, 5
1427741530, 6, True, 6, 41, 5
1427741530, 6, True, 10, 62, 7
1427741530, 7, True, 10, 61, 4
3563093112, 0, True, 0, 0, 0
3563093112, 0, True, 0, 0, 0
2968944941, 0, True, 8, 36, 5
2968944941, 1, True, 8, 46, 8
53721392, 0, True, 1, 4, 1
53721392, 0, True, 10, 58, 8
2506146782, 0, True, 10, 53, 7
2506146782, 1, True, 10, 57, 9
3969323480, 0, True, 10, 51, 9
372916465, 0, True, 10, 50, 10
1342185045, 0, True, 10, 60, 7
2813535041, 0, True, 10, 56, 8
2813535041, 1, True, 10, 50, 9
2813535041, 2, True, 10, 52, 9
2813535041, 3, True, 4, 14, 3
2813535041, 3, True, 10, 46, 9
2813535041, 4, True, 10, 43, 4
2813535041, 5, True, 9, 57, 6
2813535041, 5, True, 10, 66, 8
2813535041, 6, True, 6, 36, 4
2813535041, 6, True, 8, 51, 6
2813535041, 6, True, 10, 61, 7
2813535041, 7, True, 9, 41, 5
2813535041, 7, True, 8, 37, 5
2813535041, 7, True, 10, 50, 8
2813535041, 8, True, 10, 55, 7
2813535041, 0, True, 10, 57, 10
2813535041, 9, True, 6, 39, 2
2813535041, 9, True, 5, 29, 2
2813535041, 9, True, 7, 40, 3
2813535041, 9, True, 9, 51, 6
678214181, 0, True, 8, 39, 5
678214181, 0, True, 10, 51, 8
678214181, 1, True, 10, 51, 8
678214181, 2, True, 10, 59, 7
678214181, 3, True, 10, 55, 6
678214181, 4, True, 4, 26, 3
678214181, 4, True, 6, 28, 5
678214181, 4, True, 7, 32, 5
3685761981, 0, True, 10, 56, 6
3685761981, 1, True, 10, 60, 7
3685761981, 2, True, 9, 46, 8
3034143040, 0, True, 1, 3, 1
3851357579, 0, True, 10, 54, 10
645810809, 0, True, 10, 58, 9
645810809, 1, True, 10, 57, 9
1045331077, 0, True, 10, 57, 10
1223707943, 0, True, 10, 55, 10
1223707943, 1, True, 10, 60, 9
1223707943, 2, True, 9, 52, 6
647966424, 0, True, 10, 58, 10
1528464394, 0, True, 10, 55, 7
1528464394, 1, True, 10, 61, 8
1528464394, 2, True, 9, 48, 8
1528464394, 2, True, 10, 49, 9
1528464394, 3, True, 5, 23, 4
1528464394, 3, True, 10, 52, 8
1528464394, 4, True, 4, 24, 3
1832393442, 0, True, 10, 59, 9
1832393442, 0, True, 10, 58, 10
47919011, 0, True, 2, 6, 1
1081277769, 0, True, 10, 59, 7
1081277769, 1, True, 10, 58, 8
1081277769, 2, True, 9, 47, 6
3677773445, 0, True, 10, 59, 7
3677773445, 1, True, 10, 60, 5
3677773445, 2, True, 10, 56, 6
3677773445, 3, True, 4, 19, 3
3677773445, 3, True, 10, 55, 7
3677773445, 4, True, 10, 50, 4
3677773445, 5, True, 3, 28, 2
3677773445, 0, True, 7, 24, 5
906591732, 0, True, 10, 50, 6
906591732, 1, True, 8, 43, 4
906591732, 2, True, 7, 36, 6
906591732, 3, True, 6, 27, 3
906591732, 0, True, 10, 60, 4
906591732, 0, True, 10, 60, 10
1064871378, 0, True, 7, 24, 5
1064871378, 0, True, 10, 56, 8
1064871378, 1, True, 10, 51, 8
1064871378, 2, True, 7, 38, 5
1064871378, 3, True, 5, 20, 2
1709598200, 0, True, 10, 60, 10
3045975506, 0, True, 10, 52, 6
1360011183, 0, True, 10, 56, 10
2283422301, 0, True, 0, 0, 0
2283422301, 0, True, 1, 4, 0
2283422301, 0, True, 2, 12, 0
2283422301, 0, True, 10, 54, 2
2283422301, 0, True, 10, 54, 5
3261239553, 0, True, 10, 54, 9
3261239553, 0, True, 10, 54, 10
3261239553, 1, True, 8, 46, 8
3157753682, 0, True, 0, 0, 0
3157753682, 1, True, 0, 0, 0
3157753682, 1, True, 0, 0, 0
3157753682, 2, True, 0, 0, 0
3157753682, 3, True, 0, 0, 0
3157753682, 4, True, 0, 0, 0
3157753682, 5, True, 0, 0, 0
3157753682, 0, True, 10, 53, 7
3157753682, 1, True, 10, 47, 8
3157753682, 2, True, 1, 4, 1
3157753682, 2, True, 9, 41, 7
3157753682, 2, True, 10, 47, 5
3157753682, 3, True, 10, 48, 8
3157753682, 4, True, 0, 0, 0
3157753682, 0, True, 0, 0, 0
3157753682, 0, True, 10, 55, 9
3157753682, 1, True, 10, 50, 10
3157753682, 2, True, 10, 56, 8
3157753682, 3, True, 4, 19, 4
1967510219, 0, True, 2, 11, 1
1967510219, 1, True, 0, 0, 0
1967510219, 2, True, 0, 0, 0
1967510219, 3, True, 0, 0, 0
1967510219, 4, True, 0, 0, 0
1967510219, 5, True, 0, 0, 0
1967510219, 6, True, 0, 0, 0
1967510219, 7, True, 0, 0, 0
1967510219, 8, True, 0, 0, 0
1967510219, 9, True, 1, 4, 1
1967510219, 10, True, 0, 0, 0
1967510219, 11, True, 0, 0, 0
1967510219, 12, True, 0, 0, 0
1967510219, 13, True, 0, 0, 0
1967510219, 14, True, 0, 0, 0
1967510219, 15, True, 1, 4, 1
1967510219, 16, True, 1, 4, 1
1967510219, 17, True, 0, 0, 0
1967510219, 18, True, 1, 5, 1
1967510219, 19, True, 0, 0, 0
1967510219, 20, True, 1, 3, 1
1967510219, 21, True, 1, 3, 1
1967510219, 22, True, 2, 9, 2
1967510219, 23, True, 0, 0, 0
1967510219, 24, True, 0, 0, 0
1967510219, 25, True, 8, 37, 8
1967510219, 26, True, 10, 40, 10
1967510219, 27, True, 0, 0, 0
1967510219, 28, True, 1, 6, 1
1967510219, 29, True, 0, 0, 0
3172133921, 0, True, 10, 55, 2
2072069789, 0, True, 10, 53, 5
2072069789, 1, True, 10, 50, 9
2072069789, 0, True, 10, 60, 9
2072069789, 1, True, 10, 61, 10
2072069789, 2, True, 10, 62, 10
2072069789, 0, True, 10, 60, 10
2072069789, 3, True, 10, 55, 8
2072069789, 4, True, 10, 54, 9
2072069789, 4, True, 10, 57, 10
2072069789, 5, True, 10, 83, 9
2072069789, 5, True, 10, 86, 10
2072069789, 6, True, 10, 80, 7
2072069789, 7, True, 10, 73, 7
2072069789, 8, True, 10, 61, 9
2072069789, 9, True, 10, 72, 10
2072069789, 0, True, 10, 55, 7
